lat,lng,population
39.4248,-84.2139,20651
41.4472,-82.7009,47494
41.5239,-81.5245,21658
41.5904,-81.5188,47360
39.2295,-84.4814,8517
39.9567,-82.0133,42097
41.2806,-84.3663,18507
41.4485,-82.0187,22805
40.0792,-80.8998,5109
40.9107,-81.1189,31917
41.0209,-81.8671,7673
39.2037,-84.3975,5674
39.2339,-84.5474,6030
41.724,-81.2536,19691
41.5534,-84.1406,7254
41.127,-81.6212,7466
41.2443,-82.6088,20593
41.4094,-81.5625,22478
40.7709,-82.6107,6079
39.8031,-84.0141,33780
39.2824,-84.4069,13761
40.9737,-81.7845,6593
40.8482,-81.7747,8691
41.1491,-81.361,30071
40.5302,-81.4805,12843
41.6895,-81.3361,46732
41.9277,-80.5685,13963
41.5831,-83.5692,6570
41.8805,-80.7984,28097
41.4199,-81.6038,27905
40.8903,-81.5891,5433
39.6983,-84.2458,6353
41.0095,-81.6038,26120
39.286,-84.5259,18671
40.287,-83.0749,38643
39.7836,-84.122,24981
40.784,-81.5256,32258
40.6333,-80.5677,30292
41.415,-81.919,31817
38.5319,-82.6777,10891
41.3657,-81.9043,8890
41.1613,-81.2421,11533
39.5612,-84.2348,18452
41.051,-80.592,10293
40.2276,-83.3594,23674
41.2396,-81.3456,16272
40.0431,-84.2193,25770
39.8936,-83.4375,14626
41.4851,-81.9315,15328
39.3393,-82.9937,32004
40.6447,-83.6099,8298
39.5384,-83.4276,15116
40.8054,-82.9719,11940
40.5551,-84.5629,11176
41.4022,-82.2303,12078
39.1172,-82.5375,5554
39.5032,-84.3659,97742
40.768,-83.8252,5600
41.4349,-81.7498,10828
39.8643,-84.3071,13502
41.6343,-81.468,14087
41.3696,-81.8642,18859
39.7249,-82.6049,43726
39.9304,-83.7961,83115
41.4801,-81.4619,6198
41.3147,-81.499,11899
39.5808,-84.3201,5329
39.9642,-84.1861,9918
41.3851,-82.0194,32983
41.353,-83.1143,22737
39.6956,-84.1495,55306
39.7312,-84.0627,46376
40.0348,-83.1547,34905
40.8082,-81.3678,272768
40.8366,-81.2646,9356
41.646,-81.4084,22769
39.9859,-82.9852,1495146
41.1877,-80.7531,18458
39.2679,-84.2731,12732
39.3536,-83.3883,5044
41.3772,-83.65,32335
39.5386,-82.4063,8003
41.0315,-80.7672,7284
41.2464,-81.8198,34756
39.424,-81.4465,21735
39.5058,-84.744,22344
40.5676,-84.1917,10628
39.2174,-84.5517,9322
40.0648,-82.5025,5771
39.2241,-84.4332,10317
40.2472,-82.8659,5216
41.4036,-81.8219,18691
38.9948,-82.0643,8338
41.3195,-81.6782,19197
41.0204,-84.035,5205
40.4348,-84.3778,7405
41.5017,-83.7365,5519
41.2808,-82.0368,6223
40.0241,-82.4412,10625
41.3919,-81.5358,12665
40.8301,-83.2719,6002
40.1112,-83.1451,45568
39.7506,-84.6342,7922
41.4524,-81.9295,32293
40.5933,-83.1237,45718
41.3912,-82.5626,6977
40.0271,-83.0703,34997
41.6556,-83.4326,20040
39.17,-84.281,6906
40.2892,-84.1666,21267
41.3049,-82.9785,5939
39.9448,-84.0256,5649
40.9049,-80.8491,18078
40.4005,-81.3515,5377
39.1578,-84.6138,8283
40.9525,-81.5839,14149
40.1503,-84.2437,21498
41.5803,-81.2081,8096
39.1412,-84.506,1634573
41.4759,-81.503,11707
41.5376,-83.6412,21592
41.71,-83.7082,18909
40.1088,-83.7541,11334
41.1385,-81.4344,5052
40.262,-81.8482,11488
41.046,-83.638,48701
41.4711,-84.5489,9634
39.5537,-84.295,11780
41.1593,-80.5682,7579
41.2843,-81.0933,6144
41.3865,-81.7637,20123
41.5318,-81.5795,17220
40.9483,-81.4757,25673
40.486,-81.4402,46838
39.8689,-84.3292,13160
39.456,-82.2219,6249
40.0109,-82.7159,15458
39.965,-82.9342,13669
41.3761,-82.1063,53715
41.4363,-81.5222,13236
41.4409,-82.184,179926
40.1014,-80.7252,6756
41.3138,-81.7451,30247
41.0519,-82.7233,6131
41.1023,-81.4216,17534
39.6384,-84.0865,7128
40.8166,-81.9337,31483
41.4703,-81.8526,20264
41.0287,-81.7324,23136
41.5518,-81.4691,8397
40.8653,-84.5873,10630
41.4945,-82.016,23659
39.6827,-83.9414,26238
41.7135,-81.365,7371
40.7409,-84.1121,70296
39.8587,-82.8976,5552
41.378,-81.6385,7114
41.3118,-81.345,15876
38.7539,-82.9446,36584
41.1167,-83.18,19090
40.7655,-82.5276,73450
39.2909,-84.476,11205
39.6325,-84.3645,5486
39.8595,-84.113,38019
40.5475,-84.3931,9258
41.2744,-82.8396,8178
41.5695,-83.6635,13874
39.3563,-84.3034,33037
41.3864,-81.4401,23003
39.2815,-81.5971,6461
39.8393,-84.4176,5895
40.1042,-84.6209,12943
41.4419,-81.853,16332
39.7798,-84.1999,718772
41.4103,-82.3214,10409
41.3318,-80.7192,6880
41.8003,-80.9461,7415
39.9682,-82.8833,18736
41.1673,-80.6961,9477
41.5873,-81.4332,9482
41.1715,-111.9568,17094
41.2854,-111.986,6376
40.8439,-111.9188,20301
40.11,-111.6407,38861
40.2988,-111.699,97499
40.6889,-112.0115,136574
37.7665,-113.0431,6568
40.4135,-111.753,10374
41.1598,-112.287,8466
40.4743,-111.9383,11809
40.8722,-111.8647,44078
40.3421,-111.9134,26887
41.703,-111.8122,7270
41.6317,-111.8439,8027
40.8983,-111.908,5574
40.9284,-111.8848,17286
37.1497,-113.3526,19202
40.6024,-112.0008,113699
41.3124,-111.9586,18791
37.1742,-113.6809,8132
40.5394,-112.3082,33178
40.6599,-111.8226,30831
40.5176,-111.9635,42838
40.4517,-109.5379,20356
41.7403,-111.8418,99909
40.6148,-111.8928,33035
41.8345,-111.8268,11146
40.3815,-111.7935,28770
40.6148,-112.4777,7848
40.7774,-111.9301,1061156
40.4621,-111.7728,10361
41.1395,-112.0656,21672
41.0773,-111.9618,75655
40.1638,-111.6206,33044
40.2932,-110.0037,6754
41.1392,-112.0285,5234
41.2082,-112.0538,12329
40.9846,-111.9065,23140
39.3577,-111.5819,6664
39.604,-110.8004,13627
41.2281,-111.9677,571457
37.0769,-113.5771,111090
41.103,-112.0237,30855
40.4274,-111.7956,18647
41.1683,-111.9783,9198
41.029,-111.9455,31243
40.3137,-112.0114,29202
40.6137,-111.8144,34285
37.1325,-113.4894,25339
38.57,-109.5476,7149
41.6726,-111.8455,6747
40.657,-111.9493,60436
40.414,-111.8729,61130
37.6834,-113.0957,35921
41.5034,-112.0454,18975
41.3249,-112.001,9716
37.1312,-113.6561,7065
39.9713,-111.7936,12041
40.054,-111.6722,7831
40.6459,-111.5038,14660
40.1191,-111.573,9512
40.2458,-111.6457,501690
39.7072,-111.8322,5634
41.7759,-111.8066,10590
40.7056,-111.8987,24630
41.3069,-112.0878,6493
40.4956,-111.8607,47328
41.0871,-112.0698,28407
41.7188,-112.189,10896
41.1221,-112.0995,10548
41.1716,-112.0479,38201
41.3015,-112.0318,6755
41.0277,-111.9081,6161
38.7628,-112.0927,7507
40.3714,-111.7411,38756
40.8731,-111.917,11351
40.3414,-111.7188,10939
40.489,-112.0153,35385
40.6498,-111.8875,49230
40.5571,-111.9783,69034
40.0352,-111.7409,19810
41.1734,-112.0024,8710
41.1334,-111.9393,7196
37.6057,-93.4174,10133
38.8061,-94.2654,8376
38.9475,-92.3263,138675
39.2004,-94.7222,6514
38.6588,-90.5805,47659
39.7097,-91.3936,18361
37.145,-93.4448,16116
36.6504,-93.2636,24603
37.6718,-92.6603,14274
36.6922,-93.1101,7315
38.8165,-90.8671,37395
38.749,-90.2949,20846
38.6317,-90.4791,11113
38.8802,-94.5227,25190
37.2242,-89.536,5132
36.793,-89.9632,9125
38.5935,-90.3826,5894
38.723,-90.2643,14755
39.2758,-93.9734,5103
38.7825,-90.6061,57289
37.0456,-93.2962,21201
38.4401,-90.9928,9567
39.3447,-91.2031,5533
38.4807,-90.7536,10633
38.8029,-94.4583,20839
37.8445,-94.3492,8660
38.531,-90.4088,8497
38.6443,-90.3301,16623
38.5013,-90.6492,11641
37.0766,-94.5016,86144
38.6358,-90.2451,2096990
38.785,-90.7872,15777
39.0166,-94.2086,13684
38.5831,-90.5064,18146
38.6309,-90.3332,8389
38.5798,-90.6697,35756
39.3548,-94.3589,8607
38.5513,-90.4923,6911
39.939,-94.8279,5209
36.8875,-89.587,16545
37.2944,-93.4167,5680
39.2393,-94.4191,30614
36.9219,-93.9263,8617
38.6378,-90.3815,8583
38.7996,-90.3269,51776
38.3716,-93.7679,8581
37.8235,-92.1514,5753
37.9209,-90.5425,7147
38.7529,-90.2278,10702
38.141,-90.5609,7290
36.9179,-89.3344,5674
37.119,-93.3683,6050
39.1626,-91.8711,11491
39.3395,-94.2377,11374
38.6725,-90.3784,7844
38.9988,-93.9666,5096
37.3414,-92.9116,7318
38.8191,-94.5334,23290
36.7632,-90.4136,20714
37.3107,-89.5595,55253
37.1943,-93.2916,287124
38.9598,-92.7524,9388
38.7043,-93.2349,26302
40.0819,-93.603,5532
39.0871,-94.3503,117030
36.1814,-89.6664,5442
38.6621,-90.443,18612
38.7617,-93.7284,22227
39.2134,-94.5593,27114
39.0074,-94.1278,7994
37.782,-90.4287,44494
38.2127,-91.1636,9171
38.5517,-91.015,14397
38.8186,-91.1358,9366
38.2871,-90.3995,5712
37.3794,-89.6525,15036
38.7549,-90.7308,13329
37.7255,-89.876,8655
38.3496,-90.9868,5962
36.968,-93.7199,8364
38.5973,-90.4481,8540
37.9457,-91.7609,20692
38.5895,-90.5883,9224
38.5866,-90.3544,22970
38.7117,-90.6517,5593
38.2198,-90.4095,12104
38.855,-91.9512,12495
39.4185,-92.4364,13821
38.653,-94.3467,9378
39.1145,-93.201,12501
39.7598,-94.821,80849
38.6121,-90.3241,7868
38.7932,-90.3901,25443
38.7266,-90.3871,12812
36.2403,-90.0481,10863
37.8211,-90.505,8655
39.1239,-94.5541,1590762
39.0124,-94.2722,54431
37.1413,-94.4675,11226
38.9172,-94.3816,89467
38.5949,-90.5501,30313
38.5789,-90.4203,27609
38.7441,-90.3362,8981
38.8507,-94.3377,5658
37.8207,-92.22,5314
38.5865,-90.3281,6149
38.5569,-90.3783,11905
38.9944,-94.4641,29261
38.7672,-90.4277,11680
39.7947,-93.5498,9833
38.6194,-90.3476,8000
37.1669,-94.5468,7772
38.971,-90.9717,14889
36.844,-94.3756,12305
38.6657,-90.3315,34706
38.6967,-90.3689,15802
39.3918,-94.575,9455
38.7994,-90.2639,6940
37.1503,-94.3225,15421
37.0362,-93.2155,19429
40.3438,-94.8706,13081
38.5677,-92.1757,58439
38.7563,-90.2767,5001
38.7188,-90.4749,27137
38.7957,-90.5155,69293
39.3584,-94.7676,9304
38.4294,-90.3725,21319
36.7379,-91.868,11555
40.1986,-92.5753,15927
39.7469,-94.2364,9638
38.7853,-90.7178,86274
38.7512,-90.6585,5151
44.7545,-93.3632,30807
45.3556,-93.2035,11713
45.1088,-93.4626,69576
44.4453,-92.2794,5082
44.9324,-93.4601,52369
48.5884,-93.4084,6664
45.0681,-93.3162,30870
45.0842,-93.2596,27476
44.9259,-93.4058,18105
44.5818,-92.6041,14424
44.9019,-93.0857,19746
45.0654,-93.0149,25634
46.8058,-92.2407,9451
45.0244,-93.0863,10344
44.9161,-93.5743,7642
45.1786,-93.8663,16643
44.7702,-94.1494,5408
44.9325,-93.6598,9394
44.725,-93.441,25863
44.8913,-93.3602,51350
46.3551,-94.1981,19459
44.0379,-92.6418,5337
44.0915,-93.2308,25567
45.0155,-93.1544,35691
45.0616,-92.9662,8211
45.5339,-94.1718,113649
44.665,-93.635,5848
44.9508,-95.7157,5163
45.1071,-93.2077,12952
45.21,-93.3894,17400
47.7747,-96.6062,7875
43.6441,-94.4618,9083
47.3981,-92.9487,11426
44.4553,-93.1697,22005
45.3365,-92.9765,7856
44.8544,-93.5621,25469
45.3407,-93.3264,8545
45.2977,-93.7979,26875
45.1002,-93.0882,5099
45.1865,-93.5781,12748
44.619,-93.7641,6497
44.0826,-93.5026,9196
45.4928,-93.2406,5594
45.2536,-92.9583,23270
44.9944,-92.9032,8815
44.312,-94.4678,13188
45.5615,-93.228,15265
45.5861,-95.9046,5132
45.5323,-94.244,7428
45.0327,-93.5832,6240
44.0152,-92.4776,114976
45.3313,-93.567,24364
44.9875,-92.9641,28073
45.1222,-94.5254,6547
45.9831,-94.3602,9398
44.7318,-92.8537,22761
46.8057,-95.8436,8528
44.7466,-93.0662,23911
45.0484,-93.2473,19723
45.3418,-93.7435,10638
45.1679,-93.083,21018
44.6573,-93.1689,22656
44.051,-91.6691,30208
43.6548,-93.3643,17522
44.172,-93.9782,61115
47.5172,-92.5121,12603
47.2379,-93.5326,9576
46.285,-96.0763,12338
45.1756,-93.3095,62359
45.0261,-93.3331,14461
43.6279,-95.5984,12984
44.7648,-93.2794,61290
45.0722,-93.1671,10324
45.1161,-93.2452,6472
45.057,-93.0747,13321
44.99,-93.3591,21376
45.0842,-93.1358,26548
45.0377,-93.3598,23028
44.5459,-93.5758,8186
44.7456,-93.2006,51957
45.2571,-93.3264,32461
45.0567,-92.8283,19292
44.8168,-93.1638,66428
48.1111,-96.1774,9114
45.1224,-95.0559,20189
44.181,-94.0377,13619
44.9635,-93.2679,2866604
44.8161,-92.9274,36029
44.984,-93.0247,40150
44.8487,-93.4595,63914
45.399,-93.3896,6425
43.8602,-92.489,6049
44.0328,-92.7483,7443
44.8246,-93.0596,35077
45.0375,-93.3869,20877
44.8411,-93.7933,12020
44.4488,-95.7897,13448
44.3295,-93.9643,12149
45.0377,-93.7918,5734
45.5609,-94.3075,6743
45.2014,-93.6919,17295
45.5137,-92.9601,6569
44.8874,-93.0408,20217
45.4415,-93.5977,8530
44.2986,-93.2787,24012
44.8359,-92.9949,5381
44.8306,-93.315,85319
45.1089,-93.5836,5686
45.266,-93.62,16094
44.7745,-93.4763,40610
44.8634,-93.659,8917
44.8166,-93.6092,26016
45.8748,-95.3784,20814
44.9647,-93.5904,8009
44.8813,-93.1402,11280
44.9488,-93.365,48747
46.7221,-92.4924,12922
44.9355,-93.7103,7397
45.2365,-93.6617,7401
46.342,-94.28,8198
45.3869,-92.8475,8521
45.1671,-92.9588,14532
45.0225,-93.4617,77216
45.1696,-93.2078,62892
45.1112,-93.3505,79707
44.8762,-93.2826,35949
45.1905,-93.4757,5387
45.2618,-93.4494,26206
45.0137,-92.9995,12338
44.8856,-94.3763,13767
47.4798,-94.8833,16271
45.3475,-92.9115,5062
43.672,-92.9744,25105
44.6777,-93.2522,61938
45.5981,-94.154,13631
44.9899,-93.177,5554
45.1703,-93.3904,24231
44.9056,-92.9231,68820
45.6187,-94.2202,17147
46.7797,-92.1334,120418
44.9477,-93.104,302398
47.9283,-97.0137,8699
45.0275,-93.2174,9007
45.0658,-93.2061,22496
46.8674,-96.7457,42492
45.2545,-93.2039,16221
42.2774,-83.3877,16954
43.0553,-86.22,10911
45.0745,-83.4383,13767
43.0447,-83.3254,13283
42.6836,-84.2837,6370
42.7676,-86.0984,101421
42.5662,-84.8304,12654
42.2148,-85.892,8472
42.8634,-85.8626,7285
42.4619,-83.0977,16530
43.332,-83.7395,5160
42.4786,-83.4893,59211
43.9567,-86.4431,10702
42.4012,-86.2676,5742
47.1122,-88.5696,16010
41.9834,-86.1124,6026
43.8245,-84.7628,5512
46.544,-87.4082,25955
43.5966,-84.7758,37877
42.4355,-83.489,5979
42.5367,-83.1504,11970
42.6867,-83.1197,13017
44.2494,-85.4137,11809
42.9464,-85.6088,11637
42.4613,-83.6526,123555
42.5298,-83.7848,7604
43.6992,-85.4802,14021
42.2478,-84.7572,8920
42.5388,-82.9496,14622
42.5074,-82.937,47602
42.5447,-83.2167,21007
42.3915,-82.9118,5187
45.8062,-88.0994,5021
42.4817,-83.1686,6328
43.5903,-83.8886,67712
43.1621,-86.2519,24340
42.8852,-85.5925,51689
41.9466,-85.6279,10684
42.2803,-83.1782,10322
42.6078,-83.9339,9527
42.6903,-82.7398,12355
42.465,-83.1823,29645
42.9626,-83.826,5557
41.9157,-83.3852,49389
46.4861,-87.6658,12303
42.8909,-85.7067,75567
42.5299,-85.8462,6416
45.7478,-87.0905,20370
42.6645,-83.1563,73422
42.4657,-82.946,32673
43.228,-86.256,161058
42.7483,-84.4834,48870
42.3192,-83.3806,81545
42.4052,-83.0976,10883
42.7993,-83.7144,11367
43.0968,-85.2331,5800
42.4922,-82.8957,59775
43.0637,-83.8403,8029
42.243,-84.4038,88394
42.3954,-83.056,21752
42.5379,-83.4786,7089
42.2731,-83.1246,7482
42.0991,-83.2715,9828
42.9956,-84.1763,21653
44.7545,-85.6034,49690
42.4614,-83.3784,10514
43.2024,-86.242,10795
42.7987,-83.6233,8309
42.7546,-84.7435,7807
42.9615,-85.6557,595467
42.1394,-83.193,18253
42.522,-83.2424,10470
42.2237,-83.366,23281
45.1219,-87.6235,8279
42.2437,-83.6207,21018
42.5073,-83.1034,30088
42.0969,-86.4849,8288
45.0211,-84.6799,8399
42.0066,-83.9451,8362
42.2757,-83.7312,324421
42.6498,-85.2886,7640
41.9428,-85.0016,16613
42.2749,-85.5882,214583
43.4199,-83.95,120088
42.2433,-83.181,36720
46.4816,-84.372,12705
42.3972,-83.3733,94041
45.365,-84.9886,8323
42.439,-82.9294,13730
42.8262,-82.4929,5367
42.6493,-83.2878,59698
44.244,-86.3246,9345
42.5093,-84.6528,5423
43.1267,-85.5582,6229
42.9772,-85.0725,14289
42.2985,-85.2295,77174
42.4366,-82.8989,15639
42.7142,-84.5598,318278
42.2047,-83.2058,29085
41.9474,-86.3406,7162
41.8347,-86.2472,11257
43.4082,-84.6116,7060
42.581,-83.0304,132427
42.9147,-83.5092,5815
42.2619,-84.9599,7625
42.9258,-83.6182,7954
43.4004,-86.3406,10635
42.6734,-83.2447,22795
42.9351,-85.3457,7272
42.3244,-83.3412,26719
42.3794,-82.9288,11126
43.38,-84.6556,16502
42.2114,-83.1558,24955
42.5244,-83.5347,13758
43.0008,-84.5557,8491
42.9823,-82.4387,84361
42.2597,-83.2107,27214
42.8696,-84.899,5089
42.5871,-83.6012,6471
42.457,-85.6975,11864
43.0235,-83.6921,338616
42.9085,-82.4806,9735
42.3127,-83.213,94444
41.8003,-85.4184,12903
42.9003,-85.7564,16002
42.2935,-83.3148,24462
42.8094,-82.7517,6291
42.4805,-83.0273,8297
42.5817,-83.1458,83641
42.4934,-83.027,135125
42.5805,-84.4426,8395
42.1729,-83.1935,12103
42.8139,-86.0129,5581
42.4986,-83.1853,15272
42.226,-83.2688,61177
42.1737,-83.7779,9151
43.6239,-84.2316,59343
47.2351,-88.4382,7214
43.1797,-85.2534,9679
42.249,-83.1398,9181
42.5977,-82.8821,16349
42.3834,-83.1024,3520589
41.8994,-84.0447,43850
42.9857,-85.7443,24775
42.3132,-84.0187,5588
42.4765,-83.2605,73100
42.9974,-83.6175,28648
46.4528,-90.1502,6561
42.116,-86.4484,60298
42.082,-83.6847,7742
42.4067,-82.8992,9155
42.2,-85.5907,48508
42.3164,-83.2769,55761
42.3246,-85.2371,5196
42.486,-83.3771,81129
45.8275,-88.0605,18732
42.4592,-83.1314,20099
41.9274,-84.6365,11452
42.3718,-83.468,9077
42.132,-83.2374,12461
42.5084,-83.1539,59006
41.89,-71.3933,19347
41.8229,-71.4186,1198789
41.7061,-71.4334,81579
41.7658,-71.4858,81034
41.8064,-71.3565,47337
41.4803,-71.3205,24779
42.001,-71.4993,41406
41.8743,-71.3744,71427
37.8103,-97.3255,7632
37.0726,-97.0386,12656
38.5998,-95.2643,12161
37.8208,-96.8612,14860
37.5772,-101.3547,6151
37.9275,-95.4006,5477
37.479,-97.2719,6316
37.8325,-97.3647,7343
38.8871,-94.6871,188966
39.3225,-94.9246,46445
39.2435,-94.8981,11849
39.0268,-96.8495,40157
39.0358,-94.6374,6786
38.8163,-94.9297,21110
38.7565,-94.8196,6182
38.9873,-94.6362,21805
37.6777,-98.7465,6484
38.3712,-97.6608,13091
38.3592,-98.8007,15712
37.0466,-100.9291,20155
37.4141,-94.6983,23069
38.0348,-97.3519,20625
38.9608,-94.802,52903
37.8286,-94.7037,7588
37.3405,-95.2959,9714
37.2739,-96.95,12012
38.4022,-96.1924,24730
38.5783,-94.8626,5366
39.5669,-97.6472,5126
39.0817,-94.8778,7665
38.9229,-97.2247,6667
39.0347,-95.6955,149220
38.0672,-97.9083,43507
39.0158,-94.8076,65194
37.2122,-95.7324,9240
37.6699,-95.4619,9079
37.7609,-100.0182,27429
37.687,-97.1352,12980
38.8806,-99.3214,21713
38.9345,-95.0957,6383
37.2621,-97.428,7513
37.052,-95.6177,10107
37.9765,-100.8579,30040
39.1084,-95.0825,5267
39.1234,-94.7443,151709
37.6953,-96.9909,9397
38.9076,-94.6258,34565
39.3852,-101.0455,5494
39.5629,-95.1368,10819
37.5651,-97.3528,11245
38.8143,-97.6151,47123
38.9603,-95.2643,95800
39.0186,-94.6934,11245
38.884,-94.8194,135473
39.1883,-96.605,57442
37.6894,-97.344,482205
37.5567,-97.2553,23633
39.0269,-94.6568,9443
46.2524,-114.1598,6646
45.902,-112.6571,30584
46.8687,-114.0089,89017
45.7822,-111.1757,15411
48.2155,-114.3262,36304
47.5016,-111.2993,65960
45.7892,-108.5498,121550
47.1102,-104.707,7015
46.406,-105.8387,9874
47.0517,-109.454,6058
48.5417,-109.6782,10212
47.7149,-104.1665,6877
48.4333,-114.3594,7214
45.6828,-111.0545,52391
45.6734,-108.7707,8690
48.3698,-114.1914,6739
46.5963,-112.0196,49812
47.6896,-114.143,5070
45.6667,-110.5537,8586
31.2564,-89.8266,6807
34.3148,-89.9249,7237
32.3359,-90.0802,8859
31.9903,-90.354,5107
30.3791,-89.3707,7661
31.3073,-89.3169,81995
34.1971,-90.5729,16109
30.4082,-88.7861,17652
32.5976,-90.0329,15847
33.6064,-88.6571,8827
30.3281,-89.3774,12667
34.6643,-88.5684,6051
34.3613,-89.5289,31728
31.5803,-90.4432,10504
32.8618,-90.4067,15241
31.3477,-89.2359,10704
34.9514,-89.9787,53214
34.7768,-89.4466,6146
33.0585,-89.5893,6735
32.354,-90.3403,25211
33.4492,-90.6447,9406
32.7761,-89.1221,7639
33.4608,-88.8297,32441
33.9813,-88.4823,6343
31.5437,-91.3869,26977
34.2532,-89.0091,5221
30.4393,-88.9542,45975
30.3665,-88.5507,49504
34.4909,-89.0201,7253
30.4271,-89.0703,222131
32.3163,-90.2124,342607
32.273,-90.0918,26485
32.3173,-90.8868,27887
34.6081,-89.9762,6325
33.7431,-90.729,15424
31.6956,-89.1448,26433
30.293,-89.3904,6428
32.2309,-90.1592,7111
34.9512,-90.0501,27042
33.5126,-90.1993,21218
32.4225,-90.1456,24483
31.2449,-90.4714,16413
30.3605,-89.1645,15677
32.2778,-89.9896,23826
32.3846,-88.6896,39478
33.5086,-88.4134,32386
32.4738,-90.13,26031
33.385,-91.0514,32089
30.5289,-89.6788,16401
30.4545,-88.8982,11503
30.4106,-88.6568,18471
33.7816,-89.813,10174
30.3271,-89.2432,5701
34.8496,-89.992,15631
30.4241,-88.5289,13570
32.189,-90.2861,11545
34.9474,-88.5143,12678
34.9608,-89.8478,36699
34.2637,-88.7298,46095
35.1124,-81.2201,7607
34.0366,-80.9043,571249
33.8676,-79.7533,8604
32.2949,-81.0324,5731
34.9352,-82.2336,29000
34.4223,-79.3721,9511
32.8532,-79.8269,84170
33.6665,-79.8292,5899
32.992,-80.0063,42039
33.0038,-80.1794,49323
34.5014,-82.0232,10269
33.9881,-81.22,20988
34.3679,-80.0829,15133
32.2129,-80.9316,18897
34.1016,-81.1949,12177
34.2042,-79.2535,5347
35.0742,-81.6558,21692
35.0072,-80.9381,15029
32.1896,-80.7499,75328
34.2564,-80.6085,14117
34.478,-81.864,11127
33.9117,-81.5308,5350
32.9007,-80.6751,9316
32.7523,-80.2106,5084
33.4928,-80.8671,31666
32.8137,-79.9643,613847
33.5303,-81.7271,30937
33.9393,-80.3929,73468
34.5235,-82.4938,5774
34.2822,-81.6012,12156
33.7095,-78.8844,256079
34.7235,-81.6248,9562
34.9968,-81.2348,8260
33.8225,-78.7086,16032
33.9458,-81.0432,14233
34.6841,-82.8124,16058
33.1716,-80.0121,10315
34.1787,-79.3965,7218
34.3015,-79.8672,6117
34.521,-82.6477,78138
34.7234,-82.7789,5229
33.9948,-81.0878,16282
32.4487,-80.7102,53086
32.9086,-80.0705,109298
33.8406,-79.0418,22761
34.6303,-79.6874,11839
34.7295,-82.2569,21314
33.3595,-79.296,12133
34.6978,-79.8988,8061
34.2202,-80.2483,5029
34.9437,-81.9256,185031
34.1944,-82.1541,42279
32.4681,-80.9178,5438
32.9303,-80.0031,23439
34.9413,-81.026,115755
34.705,-81.2135,9129
34.6815,-82.9609,26857
32.3579,-80.7047,12785
34.8364,-82.3649,462640
34.6988,-82.1991,8513
34.0322,-80.9718,10542
34.1787,-82.3774,5173
33.5211,-81.9545,22932
35.0374,-81.0124,9946
34.1782,-79.785,92614
34.7247,-80.7801,25691
34.7864,-82.2997,132708
34.9684,-82.4417,5053
34.8191,-82.583,20953
36.9321,-84.1004,7398
38.9472,-84.6731,5807
38.2054,-85.5702,27352
39.0092,-84.4987,6756
37.8193,-85.9358,22490
38.0014,-84.1908,25961
36.9725,-86.4371,87976
37.0815,-84.6089,29799
37.1036,-85.3074,5023
37.4044,-86.8742,6764
39.0802,-84.4518,16445
38.3318,-82.9371,5479
37.724,-84.2928,39267
38.1662,-85.6488,1003412
38.241,-85.5215,7845
36.8388,-87.4789,32733
37.8787,-84.6545,9432
37.5685,-85.258,5746
37.0048,-85.9264,14115
39.0459,-84.5562,8286
39.0855,-84.4868,15241
37.1464,-83.7635,5162
36.8669,-83.8854,6309
39.0334,-84.5166,40797
36.8404,-84.8506,6606
38.68,-85.1656,5081
37.7655,-84.8474,8797
37.9841,-85.7007,12082
38.5209,-82.7195,7311
38.1924,-84.8644,39034
37.7574,-87.1181,73011
37.3443,-85.3502,14650
39.013,-84.4349,6227
39.0355,-84.4567,7155
38.0488,-84.7312,17209
37.8131,-85.9827,5921
37.642,-84.7767,19567
39.0091,-84.5604,8748
38.1906,-83.4466,8252
39.0109,-84.5863,18813
38.2015,-84.2717,12704
37.8169,-82.8068,7323
37.8402,-87.5786,28841
38.2644,-85.5891,11407
37.0711,-88.6435,49027
38.0423,-84.4587,312495
36.6686,-87.4216,7370
38.2059,-85.2306,22779
37.8914,-84.5665,30052
38.3988,-85.375,8722
37.4863,-86.2857,6979
37.1068,-87.8853,5695
39.0462,-84.5362,5766
36.7359,-88.6452,11328
38.9949,-84.6017,8520
38.2253,-84.5481,35353
38.4593,-82.6449,21038
38.055,-85.6793,8851
37.341,-87.5033,24565
38.0647,-83.9473,11380
36.7393,-84.1645,6046
39.1011,-84.4776,5845
39.0656,-84.5951,7468
